,genome_ID,scaffold,gene_oid,locus_tag,start_coord,end_coord,clust_ID,gene_ID_string,core_whole,40_percent_ID_group,query_start,query_end,evalue,pfam_id,pfam_name,pfam_length
1056,643348554,NC_011979,643641064,Geob_3748,4198819,4199310,66697,643641064,afp9,NA,32.0,124.0,5.3000000000000005e-17,pfam04965,GPW_gp25,95.0
1057,643348554,NC_011979,643641065,Geob_3749,4199323,4199604,66697,643641065,afp10,NA,7.0,93.0,3.1e-23,pfam05488,PAAR_motif,69.0
1058,643348554,NC_011979,643641066,Geob_3750,4199614,4201332,66697,643641066,afp8,NA,16.0,315.0,3.9e-08,pfam05954,Phage_GPD,304.0
1061,643348554,NC_011979,643641069,Geob_3753,4202242,4202688,66697,643641069,afp1_5,NA,8.0,144.0,6.900000000000001e-42,pfam06841,Phage_T4_gp19,134.0
1062,643348554,NC_011979,643641070,Geob_3754,4202688,4203128,66697,643641070,afp1_5,NA,10.0,142.0,1.6e-43,pfam06841,Phage_T4_gp19,134.0
1063,643348554,NC_011979,643641071,Geob_3755,4203185,4205122,66697,643641071,afp2_3_4,NA,389.0,641.0,9.9e-33,pfam04984,Phage_sheath_1,464.0
1065,643348554,NC_011979,643641073,Geob_3757,4206143,4206712,66697,643641073,afp16,NA,5.0,181.0,3.1e-30,pfam14065,DUF4255,178.0
1066,643348554,NC_011979,643641074,Geob_3758,4206896,4208023,66697,643641074,NA,Cluster 1389,82.0,350.0,4.900000000000001e-10,pfam12695,Abhydrolase_5,145.0
1067,643348554,NC_011979,643641075,Geob_3759,4208152,4209123,66697,643641075,NA,Cluster 1338,3.0,279.0,1.0999999999999999e-104,pfam00365,PFK,279.0
1068,643348554,NC_011979,643641076,Geob_3760,4209186,4210829,66697,643641076,NA,Cluster 5361,12.0,179.0,1.8999999999999998e-35,pfam06826,Asp-Al_Ex,167.0
1069,643348554,NC_011979,643641076,Geob_3760,4209186,4210829,66697,643641076,NA,Cluster 5361,290.0,359.0,6.9e-15,pfam02080,TrkA_C,70.0
1070,643348554,NC_011979,643641076,Geob_3760,4209186,4210829,66697,643641076,NA,Cluster 5361,372.0,544.0,1.3999999999999999e-36,pfam06826,Asp-Al_Ex,167.0
1071,643348554,NC_011979,643641077,Geob_3761,4211027,4211368,66697,643641077,NA,Cluster 4500,10.0,79.0,1.2e-15,pfam12732,YtxH,75.0
1072,643692021,NC_012108,643720036,HRM2_13040,1479251,1479637,66770,643720036,NA,Cluster 2619,4.0,55.0,3.3e-10,pfam03733,YccF,51.0
1073,643692021,NC_012108,643720036,HRM2_13040,1479251,1479637,66770,643720036,NA,Cluster 2619,73.0,123.0,2e-16,pfam03733,YccF,51.0
1074,643692021,NC_012108,643720037,HRM2_13050,1479657,1480403,66770,643720037,NA,Cluster 6354,49.0,222.0,1.6e-13,pfam13472,Lipase_GDSL_2,188.0
1076,643692021,NC_012108,643720039,HRM2_13070,1485195,1486562,66770,643720039,NA,Cluster 22,250.0,376.0,8.499999999999999e-29,pfam00004,AAA,132.0
1078,643692021,NC_012108,643720041,HRM2_13090,1488416,1492618,66770,643720041,NA,Cluster 3720,555.0,640.0,2.8000000000000003e-09,pfam13620,CarboxypepD_reg,82.0
1079,643692021,NC_012108,643720042,HRM2_13100,1492650,1495730,66770,643720042,afp12,NA,770.0,814.0,0.0002,pfam07411,DUF1508,48.0
1081,643692021,NC_012108,643720044,HRM2_13120,1499338,1499751,66770,643720044,afp9,NA,28.0,119.0,5.2e-22,pfam04965,GPW_gp25,95.0
1082,643692021,NC_012108,643720045,HRM2_13130,1499793,1500071,66770,643720045,afp10,NA,7.0,84.0,8.8e-22,pfam05488,PAAR_motif,69.0
1086,643692021,NC_012108,643720049,HRM2_13170,1502718,1503167,66770,643720049,afp1_5,NA,8.0,145.0,4.1e-43,pfam06841,Phage_T4_gp19,134.0
1087,643692021,NC_012108,643720050,HRM2_13180,1503189,1503620,66770,643720050,afp1_5,NA,7.0,139.0,4.6e-43,pfam06841,Phage_T4_gp19,134.0
1088,643692021,NC_012108,643720051,HRM2_13190,1503720,1505672,66770,643720051,afp2_3_4,NA,1.0,646.0,2.9999999999999994e-40,pfam04984,Phage_sheath_1,464.0
1090,643692021,NC_012108,643720053,HRM2_13210,1506880,1507455,66770,643720053,afp16,NA,6.0,184.0,3.2e-32,pfam14065,DUF4255,178.0
1091,643692021,NC_012108,643720054,HRM2_13220,1507700,1509940,66770,643720054,NA,Cluster 6727,254.0,572.0,2.5999999999999996e-67,pfam00850,Hist_deacetyl,318.0
1092,643692021,NC_012108,643720054,HRM2_13220,1507700,1509940,66770,643720054,NA,Cluster 6727,645.0,726.0,4.4e-11,pfam00583,Acetyltransf_1,80.0
1093,643692021,NC_012108,643720055,HRM2_13230,1509982,1511001,66770,643720055,NA,Cluster 5370,147.0,329.0,9.9e-14,pfam07478,Dala_Dala_lig_C,204.0
1094,643692021,NC_012108,643720056,HRM2_13240,1510998,1511996,66770,643720056,NA,Cluster 5425,115.0,320.0,1.7e-24,pfam07478,Dala_Dala_lig_C,204.0
1095,643692021,NC_012108,643720057,HRM2_13250,1512097,1513404,66770,643720057,NA,Cluster 1477,180.0,337.0,2.9e-09,pfam04055,Radical_SAM,167.0
1096,643692021,NC_012108,643720057,HRM2_13250,1512097,1513404,66770,643720057,NA,Cluster 1477,373.0,432.0,7.200000000000001e-20,pfam12544,LAM_C,127.0
1100,643692024,NC_012489,643776044,GAU_3425,4042008,4044218,66776,643776044,afp15,NA,513.0,639.0,2.7999999999999998e-24,pfam00004,AAA,132.0
1105,643692024,NC_012489,643776049,GAU_3430,4051093,4052619,66776,643776049,NA,Cluster 6040,266.0,321.0,4.3e-07,pfam01391,Collagen,60.0
1106,643692024,NC_012489,643776050,GAU_3431,4052650,4054893,66776,643776050,NA,Cluster 6699,438.0,523.0,9e-06,pfam09684,Tail_P2_I,136.0
1107,643692024,NC_012489,643776051,GAU_3432,4054901,4056847,66776,643776051,afp11,NA,361.0,596.0,2.7e-19,pfam04865,Baseplate_J,255.0
1108,643692024,NC_012489,643776052,GAU_3433,4056850,4057260,66776,643776052,afp9,NA,30.0,122.0,3.6e-22,pfam04965,GPW_gp25,95.0
1111,643692024,NC_012489,643776055,GAU_3436,4058483,4059718,66776,643776055,afp8,NA,82.0,393.0,3.1e-09,pfam05954,Phage_GPD,304.0
1112,643692024,NC_012489,643776056,GAU_3437,4059729,4060421,66776,643776056,afp7,NA,181.0,227.0,1.2e-06,pfam01476,LysM,44.0
1114,643692024,NC_012489,643776058,GAU_3439,4060615,4061181,66776,643776058,afp1_5,NA,16.0,164.0,9.9e-30,pfam06841,Phage_T4_gp19,134.0
1115,643692024,NC_012489,643776059,GAU_3440,4061181,4063229,66776,643776059,afp2_3_4,NA,1.0,187.0,3.7e-20,pfam04984,Phage_sheath_1,464.0
1116,643692024,NC_012489,643776059,GAU_3440,4061181,4063229,66776,643776059,afp2_3_4,NA,408.0,662.0,1.0000000000000001e-29,pfam04984,Phage_sheath_1,464.0
1117,643692024,NC_012489,643776060,GAU_3441,4063271,4063708,66776,643776060,afp1_5,NA,11.0,143.0,5.3e-42,pfam06841,Phage_T4_gp19,134.0
1118,643692024,NC_012489,643776061,GAU_3442,4063771,4067133,66776,643776061,afp2_3_4,NA,1.0,700.0,3.6e-18,pfam04984,Phage_sheath_1,464.0
1119,643692024,NC_012489,643776061,GAU_3442,4063771,4067133,66776,643776061,afp2_3_4,NA,791.0,1113.0,7.6e-43,pfam04984,Phage_sheath_1,464.0
1121,643692024,NC_012489,643776063,GAU_3444,4068429,4069061,66776,643776063,afp16,NA,7.0,196.0,4.2999999999999996e-33,pfam14065,DUF4255,178.0
1123,643692024,NC_012489,643776065,GAU_3446,4069694,4070413,66776,643776065,NA,Cluster 882,22.0,132.0,8.3e-09,pfam00072,Response_reg,112.0
1124,643692024,NC_012489,643776065,GAU_3446,4069694,4070413,66776,643776065,NA,Cluster 882,171.0,227.0,4.5e-16,pfam00196,GerE,57.0
1125,643692024,NC_012489,643776066,GAU_3447,4070597,4071139,66776,643776066,NA,Cluster 3465,49.0,112.0,2.4e-08,pfam04972,BON,69.0
1126,643692024,NC_012489,643776066,GAU_3447,4070597,4071139,66776,643776066,NA,Cluster 3465,119.0,180.0,0.00035,pfam04972,BON,69.0
1127,643692024,NC_012489,643776067,GAU_3448,4071171,4071593,66776,643776067,NA,Cluster 2822,85.0,138.0,1.6e-12,pfam08239,SH3_3,55.0
1130,644736323,NC_013093,644943456,Amir_2930,3381835,3382461,66848,644943456,NA,Cluster 4,146.0,202.0,1.1e-14,pfam00196,GerE,57.0
1131,644736323,NC_013093,644943457,Amir_2931,3382591,3385680,66848,644943457,NA,Cluster 7,156.0,195.0,0.00049,pfam07676,PD40,38.0
1132,644736323,NC_013093,644943457,Amir_2931,3382591,3385680,66848,644943457,NA,Cluster 7,380.0,406.0,0.019,pfam07676,PD40,38.0
1133,644736323,NC_013093,644943457,Amir_2931,3382591,3385680,66848,644943457,NA,Cluster 7,424.0,451.0,0.013999999999999999,pfam07676,PD40,38.0
1134,644736323,NC_013093,644943457,Amir_2931,3382591,3385680,66848,644943457,NA,Cluster 7,472.0,502.0,0.0008900000000000001,pfam07676,PD40,38.0
1135,644736323,NC_013093,644943458,Amir_2932,3385733,3386458,66848,644943458,afp16,NA,4.0,180.0,4.1999999999999995e-40,pfam14065,DUF4255,178.0
1136,644736323,NC_013093,644943459,Amir_2933,3386532,3388601,66848,644943459,afp15,NA,472.0,598.0,6e-23,pfam00004,AAA,132.0
1137,644736323,NC_013093,644943460,Amir_2934,3388642,3389502,66848,644943460,NA,Cluster 6824,48.0,280.0,1.8999999999999997e-64,pfam14339,DUF4394,230.0
1139,644736323,NC_013093,644943462,Amir_2936,3390127,3393291,66848,644943462,NA,Cluster 2700,15.0,95.0,4.3e-09,pfam00486,Trans_reg_C,77.0
1140,644736323,NC_013093,644943462,Amir_2936,3390127,3393291,66848,644943462,NA,Cluster 2700,102.0,246.0,3.6e-32,pfam03704,BTAD,146.0
1141,644736323,NC_013093,644943462,Amir_2936,3390127,3393291,66848,644943462,NA,Cluster 2700,724.0,797.0,4e-08,pfam13424,TPR_12,79.0
1142,644736323,NC_013093,644943462,Amir_2936,3390127,3393291,66848,644943462,NA,Cluster 2700,805.0,880.0,9.000000000000001e-13,pfam13424,TPR_12,79.0
1143,644736323,NC_013093,644943462,Amir_2936,3390127,3393291,66848,644943462,NA,Cluster 2700,930.0,965.0,0.0019,pfam13176,TPR_7,36.0
1145,644736323,NC_013093,644943464,Amir_2938,3394111,3395640,66848,644943464,afp2_3_4,NA,1.0,500.0,5.599999999999999e-90,pfam04984,Phage_sheath_1,464.0
1146,644736323,NC_013093,644943465,Amir_2939,3395687,3396127,66848,644943465,afp1_5,NA,8.0,144.0,1.3e-25,pfam06841,Phage_T4_gp19,134.0
1150,644736323,NC_013093,644943469,Amir_2943,3399697,3400122,66848,644943469,afp1_5,NA,8.0,139.0,4.9999999999999996e-33,pfam06841,Phage_T4_gp19,134.0
1151,644736323,NC_013093,644943470,Amir_2944,3400147,3400857,66848,644943470,afp7,NA,183.0,229.0,5e-06,pfam01476,LysM,44.0
1152,644736323,NC_013093,644943471,Amir_2945,3400854,3402623,66848,644943471,afp8,NA,46.0,348.0,1.7e-16,pfam05954,Phage_GPD,304.0
1153,644736323,NC_013093,644943472,Amir_2946,3402657,3402968,66848,644943472,afp10,NA,7.0,90.0,5.7000000000000005e-18,pfam05488,PAAR_motif,69.0
1154,644736323,NC_013093,644943473,Amir_2947,3402965,3403372,66848,644943473,afp9,NA,24.0,116.0,1.4000000000000002e-25,pfam04965,GPW_gp25,95.0
1155,644736323,NC_013093,644943474,Amir_2948,3403372,3405324,66848,644943474,afp11,NA,380.0,581.0,2.3e-15,pfam04865,Baseplate_J,255.0
1156,644736323,NC_013093,644943475,Amir_2949,3405321,3405896,66848,644943475,NA,Cluster 2,28.0,167.0,3.4999999999999997e-13,pfam09684,Tail_P2_I,136.0
1158,644736323,NC_013093,644943477,Amir_2951,3407328,3408353,66848,644943477,NA,Cluster 353,4.0,258.0,1.1e-10,pfam01370,Epimerase,241.0
1159,644736323,NC_013093,644943478,Amir_2952,3408427,3409050,66848,644943478,NA,Cluster 4,145.0,201.0,1.1e-14,pfam00196,GerE,57.0
1161,644736323,NC_013093,644945815,Amir_5378,6390443,6393643,66849,644945815,NA,Cluster 332,70.0,89.0,0.048,pfam07676,PD40,38.0
1162,644736323,NC_013093,644945815,Amir_5378,6390443,6393643,66849,644945815,NA,Cluster 332,130.0,161.0,0.012,pfam07676,PD40,38.0
1163,644736323,NC_013093,644945815,Amir_5378,6390443,6393643,66849,644945815,NA,Cluster 332,175.0,206.0,4.8e-06,pfam07676,PD40,38.0
1164,644736323,NC_013093,644945815,Amir_5378,6390443,6393643,66849,644945815,NA,Cluster 332,241.0,431.0,5.4e-13,pfam13519,VWA_2,172.0
1165,644736323,NC_013093,644945815,Amir_5378,6390443,6393643,66849,644945815,NA,Cluster 332,626.0,647.0,0.0007599999999999999,pfam07676,PD40,38.0
1167,644736323,NC_013093,644945817,Amir_5380,6394794,6395333,66849,644945817,NA,Cluster 2,27.0,170.0,1.7e-14,pfam09684,Tail_P2_I,136.0
1168,644736323,NC_013093,644945818,Amir_5381,6395330,6397264,66849,644945818,afp11,NA,372.0,576.0,2.1e-11,pfam04865,Baseplate_J,255.0
1169,644736323,NC_013093,644945819,Amir_5382,6397264,6397671,66849,644945819,afp9,NA,23.0,115.0,2.2e-24,pfam04965,GPW_gp25,95.0
1170,644736323,NC_013093,644945820,Amir_5383,6397674,6397955,66849,644945820,afp10,NA,7.0,84.0,2.1000000000000002e-20,pfam05488,PAAR_motif,69.0
1171,644736323,NC_013093,644945821,Amir_5384,6398003,6399811,66849,644945821,afp8,NA,44.0,346.0,6.3e-07,pfam05954,Phage_GPD,304.0
1172,644736323,NC_013093,644945822,Amir_5385,6399804,6400559,66849,644945822,afp7,NA,197.0,243.0,1.2e-07,pfam01476,LysM,44.0
1173,644736323,NC_013093,644945823,Amir_5386,6400564,6400995,66849,644945823,afp1_5,NA,8.0,139.0,1.9e-31,pfam06841,Phage_T4_gp19,134.0
1177,644736323,NC_013093,644945827,Amir_5390,6404042,6404485,66849,644945827,afp1_5,NA,10.0,145.0,7.999999999999999e-30,pfam06841,Phage_T4_gp19,134.0
1178,644736323,NC_013093,644945828,Amir_5391,6404500,6406044,66849,644945828,afp2_3_4,NA,1.0,505.0,1.2999999999999997e-94,pfam04984,Phage_sheath_1,464.0
1179,644736323,NC_013093,644945829,Amir_5392,6406289,6407020,66849,644945829,NA,Cluster 12,84.0,162.0,2.4999999999999998e-33,pfam13699,DUF4157,79.0
1180,644736323,NC_013093,644945830,Amir_5393,6407067,6409115,66849,644945830,afp15,NA,462.0,588.0,3.2000000000000003e-23,pfam00004,AAA,132.0
1181,644736323,NC_013093,644945831,Amir_5394,6409112,6409699,66849,644945831,afp16,NA,4.0,181.0,3.5e-46,pfam14065,DUF4255,178.0
1182,644736323,NC_013093,644945832,Amir_5395,6410006,6410854,66849,644945832,NA,Cluster 980,14.0,75.0,3.9e-14,pfam13560,HTH_31,64.0
1183,644736323,NC_013093,644945833,Amir_5396,6410851,6411051,66849,644945833,NA,Cluster 1629,14.0,66.0,6.6e-21,pfam04149,DUF397,54.0
1185,644736323,NC_013093,644945835,Amir_5398,6414473,6414841,66849,644945835,NA,Cluster 1931,10.0,109.0,9.6e-08,pfam13581,HATPase_c_2,125.0
1186,644736333,NC_013194,645011421,CAP2UW1_3658,4171257,4178018,66855,645011421,NA,Cluster 4124,244.0,322.0,2.4e-31,pfam13699,DUF4157,79.0
1187,644736333,NC_013194,645011421,CAP2UW1_3658,4171257,4178018,66855,645011421,NA,Cluster 4124,1332.0,1410.0,1.3e-25,pfam13699,DUF4157,79.0
1191,644736333,NC_013194,645011425,CAP2UW1_3662,4184133,4186292,66855,645011425,afp15,NA,489.0,615.0,3.8000000000000003e-25,pfam00004,AAA,132.0
1193,644736333,NC_013194,645011427,CAP2UW1_3664,4187745,4189883,66855,645011427,NA,Cluster 540,481.0,653.0,2.0999999999999998e-09,pfam09684,Tail_P2_I,136.0
1194,644736333,NC_013194,645011428,CAP2UW1_3665,4189893,4192151,66855,645011428,afp11,NA,455.0,651.0,4.7999999999999996e-11,pfam04865,Baseplate_J,255.0
1195,644736333,NC_013194,645011429,CAP2UW1_3666,4192201,4192617,66855,645011429,afp9,NA,34.0,124.0,2.5e-20,pfam04965,GPW_gp25,95.0
1197,644736333,NC_013194,645945730,CAP2UW1_3668,4194455,4196217,66855,645945730,afp8,NA,70.0,347.0,1.5e-11,pfam05954,Phage_GPD,304.0
1200,644736333,NC_013194,645011433,CAP2UW1_3671,4197679,4198230,66855,645011433,afp1_5,NA,8.0,175.0,2.8999999999999997e-29,pfam06841,Phage_T4_gp19,134.0
1201,644736333,NC_013194,645011434,CAP2UW1_3672,4198238,4200241,66855,645011434,afp2_3_4,NA,414.0,656.0,5.4e-23,pfam04984,Phage_sheath_1,464.0
1202,644736333,NC_013194,645011435,CAP2UW1_3673,4200290,4200739,66855,645011435,afp1_5,NA,10.0,147.0,2.1e-34,pfam06841,Phage_T4_gp19,134.0
1203,644736333,NC_013194,645011436,CAP2UW1_3674,4200756,4202618,66855,645011436,afp2_3_4,NA,1.0,613.0,7.899999999999998e-71,pfam04984,Phage_sheath_1,464.0
1205,644736333,NC_013194,645011438,CAP2UW1_3676,4203641,4204264,66855,645011438,afp16,NA,9.0,198.0,1.2e-31,pfam14065,DUF4255,178.0
1207,644736333,NC_013194,645011440,CAP2UW1_3678,4204966,4205334,66855,645011440,NA,Cluster 2697,25.0,120.0,0.00011,pfam00034,Cytochrom_C,92.0
1208,644736333,NC_013194,645011441,CAP2UW1_3679,4205336,4205926,66855,645011441,NA,Cluster 3159,49.0,185.0,2.8e-28,pfam13668,Ferritin_2,138.0
1209,644736333,NC_013194,645011442,CAP2UW1_3680,4206083,4207078,66855,645011442,NA,Cluster 136,10.0,177.0,1.7999999999999998e-62,pfam00158,Sigma54_activat,168.0
1210,644736333,NC_013194,645011442,CAP2UW1_3680,4206083,4207078,66855,645011442,NA,Cluster 136,280.0,321.0,0.00011,pfam02954,HTH_8,42.0
1211,644736340,NC_013132,644966090,Cpin_3916,4866466,4866927,66859,644966090,NA,Cluster 402,48.0,137.0,4e-08,pfam11396,PepSY_like,83.0
1213,644736340,NC_013132,644966092,Cpin_3918,4867457,4868062,66859,644966092,NA,Cluster 155,100.0,167.0,9.299999999999999e-11,pfam13699,DUF4157,79.0
1214,644736340,NC_013132,644966093,Cpin_3919,4868176,4870263,66859,644966093,NA,Cluster 317,272.0,508.0,7.3e-16,pfam00704,Glyco_hydro_18,282.0
1215,644736340,NC_013132,644966094,Cpin_3920,4870565,4871137,66859,644966094,afp16,NA,5.0,182.0,1.1e-31,pfam14065,DUF4255,178.0
1217,644736340,NC_013132,644966096,Cpin_3922,4871978,4873480,66859,644966096,afp2_3_4,NA,143.0,496.0,1.9999999999999998e-32,pfam04984,Phage_sheath_1,464.0
1218,644736340,NC_013132,644966097,Cpin_3923,4873529,4873984,66859,644966097,afp1_5,NA,16.0,148.0,9.1e-35,pfam06841,Phage_T4_gp19,134.0
1219,644736340,NC_013132,644966098,Cpin_3924,4873991,4874434,66859,644966098,afp1_5,NA,8.0,144.0,2.2e-34,pfam06841,Phage_T4_gp19,134.0
1223,644736340,NC_013132,644966102,Cpin_3928,4877110,4877412,66859,644966102,afp10,NA,21.0,91.0,2.6e-23,pfam05488,PAAR_motif,69.0
1224,644736340,NC_013132,644966103,Cpin_3929,4877424,4877852,66859,644966103,afp9,NA,27.0,119.0,2.3e-21,pfam04965,GPW_gp25,95.0
1229,644736340,NC_013132,644966108,Cpin_3934,4887711,4889063,66859,644966108,afp15,NA,243.0,369.0,5.1e-28,pfam00004,AAA,132.0
1230,644736340,NC_013132,644966109,Cpin_3935,4889166,4890770,66859,644966109,NA,Cluster 324,317.0,497.0,3.7e-27,pfam03734,YkuD,144.0
1231,644736340,NC_013132,644966110,Cpin_3936,4891122,4891877,66859,644966110,NA,Cluster 313,58.0,228.0,1.8999999999999996e-66,pfam13645,YkuD_2,169.0
1232,644736340,NC_013132,644966111,Cpin_3937,4892479,4893528,66859,644966111,NA,Cluster 360,13.0,347.0,2.3999999999999993e-115,pfam04371,PAD_porph,319.0
1233,644736340,NC_013132,644966112,Cpin_3938,4893528,4894403,66859,644966112,NA,Cluster 297,5.0,267.0,6.4e-57,pfam00795,CN_hydrolase,260.0
1234,644736340,NC_013132,644967386,Cpin_5238,6622411,6623922,66861,644967386,NA,Cluster 219,213.0,291.0,8.499999999999999e-31,pfam13699,DUF4157,79.0
1235,644736340,NC_013132,644967387,Cpin_5239,6623950,6624729,66861,644967387,NA,Cluster 197,4.0,222.0,7.0999999999999995e-43,pfam01656,CbiA,195.0
1236,644736340,NC_013132,644967388,Cpin_5240,6624759,6625874,66861,644967388,NA,Cluster 1409,223.0,350.0,3.2000000000000003e-10,pfam09346,SMI1_KNR4,133.0
1237,644736340,NC_013132,644967389,Cpin_5241,6625884,6629843,66861,644967389,NA,Cluster 183,180.0,258.0,1.9e-29,pfam13699,DUF4157,79.0
1242,644736340,NC_013132,644967394,Cpin_5246,6642204,6643892,66861,644967394,afp13,NA,463.0,517.0,2.1e-06,pfam13884,Peptidase_S74,58.0
1243,644736340,NC_013132,644967395,Cpin_5247,6643923,6647921,66861,644967395,afp11,NA,999.0,1263.0,4.3e-09,pfam04865,Baseplate_J,255.0
1244,644736340,NC_013132,644967396,Cpin_5248,6647921,6648379,66861,644967396,afp9,NA,32.0,127.0,1.0999999999999999e-25,pfam04965,GPW_gp25,95.0
1245,644736340,NC_013132,644967397,Cpin_5249,6648405,6648695,66861,644967397,afp10,NA,17.0,87.0,2.8000000000000003e-23,pfam05488,PAAR_motif,69.0
1246,644736340,NC_013132,644967398,Cpin_5250,6648706,6650496,66861,644967398,afp8,NA,70.0,347.0,2.4e-06,pfam05954,Phage_GPD,304.0
1249,644736340,NC_013132,644967401,Cpin_5253,6651398,6651862,66861,644967401,afp1_5,NA,9.0,152.0,1.3e-40,pfam06841,Phage_T4_gp19,134.0
1250,644736340,NC_013132,644967402,Cpin_5254,6651865,6652308,66861,644967402,afp1_5,NA,7.0,143.0,3.1e-41,pfam06841,Phage_T4_gp19,134.0
1253,644736340,NC_013132,644967405,Cpin_5257,6654308,6655705,66861,644967405,afp2_3_4,NA,132.0,461.0,5.399999999999999e-31,pfam04984,Phage_sheath_1,464.0
1255,644736340,NC_013132,644967407,Cpin_5259,6656944,6657558,66861,644967407,afp16,NA,6.0,192.0,4.4e-40,pfam14065,DUF4255,178.0
1256,644736340,NC_013132,644967408,Cpin_5260,6658435,6660264,66861,644967408,NA,Cluster 2407,23.0,145.0,1.6999999999999997e-23,pfam02838,Glyco_hydro_20b,124.0
1257,644736340,NC_013132,644967408,Cpin_5260,6658435,6660264,66861,644967408,NA,Cluster 2407,148.0,496.0,2.0999999999999993e-123,pfam00728,Glyco_hydro_20,354.0
1258,644736340,NC_013132,644967408,Cpin_5260,6658435,6660264,66861,644967408,NA,Cluster 2407,529.0,604.0,2.8999999999999997e-05,pfam03174,CHB_HEX_C,75.0
1259,644736340,NC_013132,644967409,Cpin_5261,6660586,6662658,66861,644967409,NA,Cluster 2177,4.0,212.0,2e-10,pfam12770,CHAT,293.0
1260,644736340,NC_013132,644967410,Cpin_5262,6662658,6666956,66861,644967410,NA,Cluster 2208,22.0,166.0,2.3e-06,pfam13191,AAA_16,177.0
1261,644736340,NC_013132,644967411,Cpin_5263,6667007,6667987,66861,644967411,NA,Cluster 5196,87.0,299.0,5.5e-19,pfam00753,Lactamase_B,197.0
1262,644736355,NC_012912,644851054,Dd1591_0666,760512,761513,66873,644851054,NA,Cluster 329,24.0,272.0,7.2e-22,pfam13304,AAA_21,303.0
1263,644736355,NC_012912,644851055,Dd1591_0667,761596,762633,66873,644851055,NA,Cluster 1398,56.0,136.0,1.5e-09,pfam13565,HTH_32,74.0
1264,644736355,NC_012912,644851055,Dd1591_0667,761596,762633,66873,644851055,NA,Cluster 1398,176.0,319.0,2.4e-30,pfam13358,DDE_3,146.0
1270,644736355,NC_012912,644851061,Dd1591_0673,772664,776740,66873,644851061,afp11,NA,1065.0,1237.0,1.8e-07,pfam04865,Baseplate_J,255.0
1271,644736355,NC_012912,644851062,Dd1591_0674,776800,777219,66873,644851062,afp9,NA,28.0,120.0,7.9e-25,pfam04965,GPW_gp25,95.0
1272,644736355,NC_012912,644851063,Dd1591_0675,777222,777521,66873,644851063,afp10,NA,20.0,90.0,1.2e-22,pfam05488,PAAR_motif,69.0
1273,644736355,NC_012912,644851064,Dd1591_0676,777592,779382,66873,644851064,afp8,NA,65.0,340.0,8.2e-06,pfam05954,Phage_GPD,304.0
1276,644736355,NC_012912,644851067,Dd1591_0679,780265,780723,66873,644851067,afp1_5,NA,13.0,149.0,1.1999999999999999e-32,pfam06841,Phage_T4_gp19,134.0
1277,644736355,NC_012912,644851068,Dd1591_0680,780830,781300,66873,644851068,afp1_5,NA,16.0,153.0,1.3999999999999998e-44,pfam06841,Phage_T4_gp19,134.0
1278,644736355,NC_012912,644851069,Dd1591_0681,781396,782949,66873,644851069,afp2_3_4,NA,274.0,513.0,8.800000000000001e-27,pfam04984,Phage_sheath_1,464.0
1280,644736355,NC_012912,644851071,Dd1591_0683,783879,784451,66873,644851071,afp16,NA,4.0,182.0,1.1999999999999998e-27,pfam14065,DUF4255,178.0
1284,644736355,NC_012912,644851075,Dd1591_0687,786722,787300,66873,644851075,NA,Cluster 35,14.0,168.0,8.8e-18,pfam01613,Flavin_Reduct,155.0
1286,644736356,NC_013037,644928534,Dfer_0661,771204,771872,66880,644928534,NA,Cluster 1753,147.0,222.0,7.9e-28,pfam13699,DUF4157,79.0
1287,644736356,NC_013037,644928535,Dfer_0662,771882,772874,66880,644928535,NA,Cluster 5391,7.0,74.0,7.5e-16,pfam13414,TPR_11,68.0
1288,644736356,NC_013037,644928535,Dfer_0662,771882,772874,66880,644928535,NA,Cluster 5391,78.0,110.0,0.0018,pfam07719,TPR_2,34.0
1289,644736356,NC_013037,644928535,Dfer_0662,771882,772874,66880,644928535,NA,Cluster 5391,110.0,176.0,2.3e-06,pfam13414,TPR_11,68.0
1290,644736356,NC_013037,644928535,Dfer_0662,771882,772874,66880,644928535,NA,Cluster 5391,189.0,253.0,9.3e-06,pfam14559,TPR_19,68.0
1291,644736356,NC_013037,644928535,Dfer_0662,771882,772874,66880,644928535,NA,Cluster 5391,248.0,280.0,0.045,pfam07719,TPR_2,34.0
1292,644736356,NC_013037,644928536,Dfer_0663,772882,776262,66880,644928536,NA,Cluster 2247,119.0,197.0,9.1e-33,pfam13699,DUF4157,79.0
1296,644736356,NC_013037,644928540,Dfer_0667,784716,788474,66880,644928540,afp11,NA,916.0,1184.0,1.3e-07,pfam04865,Baseplate_J,255.0
1297,644736356,NC_013037,644928541,Dfer_0668,788481,788936,66880,644928541,afp9,NA,30.0,121.0,4.4e-22,pfam04965,GPW_gp25,95.0
1298,644736356,NC_013037,644928542,Dfer_0669,788950,790680,66880,644928542,afp8,NA,40.0,341.0,5.7999999999999997e-08,pfam05954,Phage_GPD,304.0
1301,644736356,NC_013037,644928545,Dfer_0672,791603,792043,66880,644928545,afp1_5,NA,8.0,144.0,3.1e-42,pfam06841,Phage_T4_gp19,134.0
1302,644736356,NC_013037,644928546,Dfer_0673,792053,792484,66880,644928546,afp1_5,NA,7.0,140.0,5.2e-41,pfam06841,Phage_T4_gp19,134.0
